province,year,region,t,DFI,ln_DFI,gdp_per_capita,IS,Infra,Gov,Open,HC,phone_1984,ln_gdp,ln_gdp_national,province_effect,Gap,internet_trend,IV,east,central,west,province_id,year_id,t_trend
黑龙江省,2021,东北,11,111.35249172317728,4.712700770850198,6.092435446000744,1.2470314273755032,10.331644107795732,0.2864514699146662,0.024822826872805986,0.22425387838762903,15.2,1.8070479108108222,2.092717594148226,0.58,0.49110995460065265,1.5048949871862978,0.4574880761046345,0,0,0,29,10,10
黑龙江省,2022,东北,12,126.31674069875324,4.838792567673039,6.362307901729797,1.379918932276418,10.44631816713944,0.25602009352616567,0.02494772595765468,0.2243099839750055,15.2,1.8503911891583382,2.161326895726691,0.58,0.5084460969097472,1.729611670989081,0.5258019479806806,0,0,0,29,11,11
上海市,2011,东部,1,87.2541100314878,4.46882466635115,5.973464977593712,0.9329617353523232,10.407662781749316,0.21665935992652458,0.039420619624786254,0.24270066075464808,52.8,1.7873271572954885,1.4491003344374924,0.0,-0.022646784868829168,0.2742107085368458,0.2895665082149092,1,0,0,0,0,0
上海市,2012,东部,2,101.5202429897347,4.620258216919173,6.746795311237075,1.0988094188151218,10.228060392256735,0.1816158709435497,0.03501637806473848,0.24113466141730128,52.8,1.9090676234404735,1.5274060072423015,0.0,0.009288450381595448,0.431700581133595,0.4558758136770763,1,0,0,0,1,1
上海市,2013,东部,3,115.43123882942182,4.748675017869514,6.797762257894872,1.041803724906542,10.440271671921431,0.19209975163119727,0.035082881938257135,0.2348071399467107,52.8,1.9165934783021052,1.5687501673344662,0.0,-0.028997706061391543,0.6052866475675053,0.6391826998312855,1,0,0,0,2,2
上海市,2014,东部,4,138.45245901905975,4.930527010521431,6.724372547253626,1.0405066852833986,10.39726047052508,0.2282802462104205,0.03339347650905716,0.28319757156356684,52.8,1.9057386196114205,1.640350948131491,0.0,-0.1282400034293081,0.8741211090287697,0.9230718911343807,1,0,0,0,3,3
上海市,2015,东部,5,171.47017061822154,5.144409319222758,7.6854288597241105,1.1473327217489588,10.456661708348767,0.22121360786644356,0.03526228182202801,0.26609384906164657,52.8,2.0393261802122047,1.7013743550305007,0.0,-0.07194649153039813,0.9371702967758104,0.9896518333952558,1,0,0,0,4,4
上海市,2016,东部,6,227.86983525855098,5.428774567941323,9.001303094270568,1.1632879205779827,10.667272196866119,0.19314388177574598,0.037965528500732065,0.29058175727154806,52.8,2.1973693551076976,1.7674977287129054,0.0,-0.0034085713913122187,1.1528633218193038,1.2174236678411847,1,0,0,0,5,5
上海市,2017,东部,7,265.6146442229976,5.582046552464092,8.223772979563982,1.2887133434640616,10.681950485599703,0.19595807476037838,0.04130250964849448,0.29059929541146023,52.8,2.1070291037067923,1.826134876774546,0.0,-0.16449740950209668,1.2398273856656423,1.3092577192629182,1,0,0,0,6,6
上海市,2018,东部,8,312.75833514946567,5.745430800149249,9.313418306220644,1.1495796795696924,10.617159356697275,0.20225703756723362,0.03776830380771665,0.29508047189069975,52.8,2.2314561889079867,1.8985079690414615,0.0,-0.13066566053034792,1.5173323178312454,1.602302927629795,1,0,0,0,7,7
上海市,2019,东部,9,362.33599184451384,5.892571935623553,9.695335551899493,1.1913236976287103,10.755746158843742,0.2194191251839402,0.040939423192872075,0.30768155817073917,52.8,2.2716448989156324,1.9579986356826673,0.0,-0.1546175384970548,1.7798046668492327,1.8794737281927896,1,0,0,0,8,8
上海市,2020,东部,10,377.2932645674996,5.933022775147788,10.65052539889784,1.311049919525637,10.769717073846573,0.1739881916079439,0.0402885620488798,0.3069506277868241,52.8,2.3656092241684346,2.0282091998460268,0.0,-0.1337330277121319,2.0613851922459387,2.176822763011711,1,0,0,0,9,9
上海市,2021,东部,11,459.4516775420144,6.130033773136255,11.025452006445475,1.2542534867731998,10.738845807530604,0.2282704673449218,0.0379426951839336,0.31968875788891915,52.8,2.4002064188095513,2.092717594148226,0.0,-0.18360204942177927,2.334713088811294,2.4654570217847267,1,0,0,0,10,10
上海市,2022,东部,12,558.1732135579049,6.324669332773991,11.589431901600559,1.3495787225390024,10.950393035241346,0.19688651571391624,0.03862107483792179,0.3162509980281425,52.8,2.45009363989498,2.161326895726691,0.0,-0.2173372333030718,2.551961699811537,2.694871555000983,1,0,0,0,11,11
江苏省,2011,东部,1,56.9747875124999,4.042608845638175,6.776525249316013,1.2016198270898675,10.15869492670546,0.22657881621951323,0.03851529993826073,0.23974262063785667,28.6,1.9134644704783568,1.4491003344374924,0.28,0.41636210588214323,0.0681524481243622,0.03898320032713518,1,0,0,14,0,0
江苏省,2012,东部,2,78.12544392431907,4.358315790271706,7.312584682383997,1.2250918803495907,10.306682455723061,0.24008488418301427,0.0373957420077363,0.24183308992968197,28.6,1.9895967929878782,1.5274060072423015,0.28,0.39506828679189376,0.257734232279238,0.14742398086372413,1,0,0,14,1,1
江苏省,2013,东部,3,88.78970654248256,4.486270725964808,7.970952646421123,1.3215599730444711,10.247506944116797,0.2574633961540898,0.029650077059891266,0.27878216806190753,28.6,2.075804014695625,1.5687501673344662,0.28,0.4298683616091166,0.4793928401107509,0.2742127045433495,1,0,0,14,2,2
江苏省,2014,东部,4,105.15275141655313,4.655414068392704,9.345551110204553,1.2889365052413164,10.255284023262702,0.2652214781951368,0.04013438003904669,0.26746009338851906,28.6,2.2349004129733,1.640350948131491,0.28,0.5019297663193948,0.6675810012018342,0.3818563326874492,1,0,0,14,3,3
江苏省,2015,东部,5,122.51041848140521,4.808196075196133,8.744437669431669,1.322989202820274,10.23336818409202,0.2177807497230988,0.027215815476632786,0.27301071800901044,28.6,2.1684178033077406,1.7013743550305007,0.28,0.3657608223411608,0.8084185593795977,0.46241541596513,1,0,0,14,4,4
江苏省,2016,东部,6,134.3232248451335,4.9002490211553935,9.501700583346976,1.3787891698901253,10.514964264399888,0.21618670783800695,0.037158131302776044,0.28654880521779663,28.6,2.2514707913597025,1.7674977287129054,0.28,0.37095090926142577,0.9709703539713019,0.5553950424715848,1,0,0,14,5,5
江苏省,2017,东部,7,173.3783550996582,5.155476230140087,10.117694813250324,1.4308194078716294,10.35110646324978,0.2438019835764638,0.03306878035145841,0.3016132063001332,28.6,2.3142858526603742,1.826134876774546,0.28,0.3574066952523021,1.1519780872380907,0.6589314659001879,1,0,0,14,6,6
江苏省,2018,东部,8,213.28175832244762,5.362614100593938,10.964607302715086,1.5498434402588441,10.439905026234657,0.2255338495527464,0.029120816678269303,0.2991339224684492,28.6,2.394672567522651,1.8985079690414615,0.28,0.34409647741759813,1.2198799606649646,0.6977713375003599,1,0,0,14,7,7
江苏省,2019,东部,9,260.50002570920554,5.562602959885185,11.150507177369947,1.516529259818677,10.65456456481395,0.22473886277779326,0.028074741444871983,0.31740284922391576,28.6,2.411484983631273,1.9579986356826673,0.28,0.28840745470516826,1.4242113927466282,0.8146489166510713,1,0,0,14,8,8
江苏省,2020,东部,10,287.16285507857236,5.660049494124981,11.934451206813707,1.5187250241510748,10.607158066642866,0.20583890635283814,0.03997404531704343,0.3386474703910069,28.6,2.479429276899806,2.0282091998460268,0.28,0.27789305475007214,1.6186042224786106,0.9258416152577652,1,0,0,14,9,9
江苏省,2021,东部,11,369.7604803368146,5.912855445575461,12.67796829150382,1.4976933552665002,10.663793456232755,0.24284292445252328,0.035529240673757276,0.3487907390477152,28.6,2.539865706794312,2.092717594148226,0.28,0.2547956007661716,1.7580668683998044,1.0056142487246882,1,0,0,14,10,10
江苏省,2022,东部,12,396.2367714197906,5.982011940204667,13.813593880165472,1.5071635710363767,10.5805786867336,0.22153518785394438,0.03207088444602414,0.3546342722952296,28.6,2.625653171086324,2.161326895726691,0.28,0.2646567393567597,1.961498410858698,1.1219770910111753,1,0,0,14,11,11
浙江省,2011,东部,1,66.97529710760895,4.2043238515180175,8.366691446309776,1.0133982444313858,10.814147596769013,0.25324787953829486,0.06450487717059772,0.22181834693939137,32.4,2.1242585191755743,1.4491003344374924,0.36,0.6984178588296254,0.2430911782144614,0.15752308348297098,1,0,0,18,0,0
浙江省,2012,东部,2,77.21778438544918,4.346629798187335,8.914817148449584,1.0844168907028946,10.92001274762494,0.26641416058405387,0.05478985596785944,0.231534113760724,32.4,2.1877147405550774,1.5274060072423015,0.36,0.6750564909721136,0.311757800285196,0.20201905458480698,1,0,0,18,1,1
浙江省,2013,东部,3,93.02698402751508,4.532889601901139,10.010228574714336,1.1176440258785865,10.981100002950622,0.23962549469147915,0.05720358848917538,0.2548199905730513,32.4,2.30360742770322,1.5687501673344662,0.36,0.7309157995049481,0.5794112665724518,0.37545850073894876,1,0,0,18,2,2
浙江省,2014,东部,4,117.56510657069703,4.7669922786023555,11.060035827248146,1.1246443412289233,10.952091982029485,0.23241428779799964,0.0579027598737714,0.24295767795872222,32.4,2.4033382354423005,1.640350948131491,0.36,0.7368081737204051,0.8107169565772685,0.52534458786207,1,0,0,18,3,3
浙江省,2015,东部,5,141.66998206997923,4.953500282829377,11.209825840729918,1.1025419062330728,11.017761014289619,0.25504905132147915,0.05282571038132913,0.259591400150156,32.4,2.416790700900039,1.7013743550305007,0.36,0.6843850749558047,1.0412057879086443,0.6747013505648014,1,0,0,18,4,4
浙江省,2016,东部,6,159.91811219000078,5.0746618854076155,10.91481868947077,1.189521525150802,11.11710016294612,0.27274510853544237,0.05033132386646461,0.26931853794523397,32.4,2.3901213787297926,1.7674977287129054,0.36,0.5807950614203494,1.2709923836979646,0.8236030646362811,1,0,0,18,5,5
浙江省,2017,东部,7,206.30885600258048,5.329374346943428,12.61566705684158,1.2610815108376148,11.107837785863877,0.23506044458473999,0.05490969758981231,0.2769931259001581,32.4,2.534939458764116,1.826134876774546,0.36,0.6385778461487789,1.4781461423011426,0.9578387002111404,1,0,0,18,6,6
浙江省,2018,东部,8,242.81799316620226,5.492312163384379,12.961508022982363,1.2219133464943563,11.251351968443615,0.208949708081112,0.052535063411964,0.2761258265192028,32.4,2.5619840439528745,1.8985079690414615,0.36,0.5861602252563984,1.6281981097806049,1.055072375137832,1,0,0,18,7,7
浙江省,2019,东部,9,320.45762588570557,5.769750055094779,14.948412463304951,1.1660495016102523,11.170747680673106,0.2370242515706236,0.059697835187401314,0.2904695320578647,32.4,2.704605104452677,1.9579986356826673,0.36,0.6435175400507733,1.7195345159637345,1.1142583663445,1,0,0,18,8,8
浙江省,2020,东部,10,377.4147020692874,5.933344588374107,14.591345156392102,1.3662667003214706,11.149620316421533,0.18550389493693153,0.05407028729149627,0.2941064924250685,32.4,2.680428555432989,2.0282091998460268,0.36,0.5383422501630267,1.9105295005579501,1.2380231163615516,1,0,0,18,9,9
浙江省,2021,东部,11,525.4104426638008,6.264179752698765,15.152733365536228,1.3376266692144088,11.334965485556529,0.21819844145459863,0.04546869304787514,0.31585160795139605,32.4,2.7181809358490248,2.092717594148226,0.36,0.48521163387193794,2.071162105858344,1.3421130445962068,1,0,0,18,10,10
浙江省,2022,东部,12,609.8939586299682,6.413285103744199,17.541971997183378,1.3272500536604717,11.513192388138647,0.20807831874281013,0.04424258918660592,0.3082079539697822,32.4,2.8645964091981573,2.161326895726691,0.36,0.5495034817709813,2.1656699080929984,1.403354100444263,1,0,0,18,11,11
安徽省,2011,中部,1,27.888161709671376,3.3282022873004182,3.1409138609443574,0.8469276903236735,9.843804541247087,0.2569049580764906,0.013705773251837517,0.11761556355503379,8.9,1.1445137960939795,1.4491003344374924,0.16,0.19597905836272028,0.2907703191579599,0.05175711681011687,0,1,0,8,0,0
安徽省,2012,中部,2,35.74546430688889,3.576423388556439,3.3300689863116624,0.9206255094369453,9.940521453585811,0.2589989145292803,0.022812306773950755,0.11565500311447435,8.9,1.2029930203878754,1.5274060072423015,0.16,0.1962274926129622,0.5080126060678296,0.09042624388007367,0,1,0,8,1,1
安徽省,2013,中部,3,49.32082359859151,3.8983463772360243,3.665823318198708,0.9612183443641605,9.978825119451711,0.2640439252979749,0.019514791901353603,0.13357908966879592,8.9,1.2990529535476298,1.5687501673344662,0.16,0.11508092786151068,0.6331413930770031,0.11269916796770657,0,1,0,8,2,2
安徽省,2014,中部,4,59.20477807932168,4.081002249432371,3.644907508356317,1.0148077395030797,10.009890789824047,0.2212483481038437,0.020603992447343684,0.12036740093955238,8.9,1.2933309902021337,1.640350948131491,0.16,0.17804431135007634,0.657187313035867,0.11697934172038434,0,1,0,8,3,3
安徽省,2015,中部,5,79.69128239298699,4.378160199550061,4.175448935190155,0.9221295188924193,10.02740875121841,0.21207303552729403,0.017701938776544354,0.11093912424801163,8.9,1.429221881908812,1.7013743550305007,0.16,0.0816981222875357,0.7401415483127882,0.13174519559967632,0,1,0,8,4,4
安徽省,2016,中部,6,113.1608865839523,4.728810581184862,3.9190734213927385,1.022781450664754,10.17596743856766,0.25837300138190394,0.015128589657143672,0.1427008039528814,8.9,1.3658552537683957,1.7674977287129054,0.16,0.1811903484823886,0.9292289081573073,0.16540274565200072,0,1,0,8,5,5
安徽省,2017,中部,7,131.82816730990567,4.881499311753392,4.519925879919808,0.9568424833979117,10.283375290016966,0.26741109595771806,0.01885864950364142,0.15144677590424652,8.9,1.508495595461857,1.826134876774546,0.16,0.08916549256955544,1.058610638674551,0.18843269368407012,0,1,0,8,6,6
安徽省,2018,中部,8,177.13143954134094,5.1768920532644005,4.851822045724414,0.9426739744363244,10.193329235273945,0.2362241651862487,0.014955370323315158,0.15636691458544164,8.9,1.5793543139303128,1.8985079690414615,0.16,0.06946402931600443,1.1032125317943255,0.19637183065938996,0,1,0,8,7,7
安徽省,2019,中部,9,237.0037686384987,5.468076042436969,5.558754023663538,1.1068028609208893,10.217409106692969,0.26131550577332785,0.026960247555719748,0.17642425434342887,8.9,1.7153739866857343,1.9579986356826673,0.16,-0.03656159412213462,1.274563828063735,0.22687236139534483,0,1,0,8,8,8
安徽省,2020,中部,10,324.5094852924508,5.782314766202153,5.433550791453558,1.0724138789722601,10.36896129096468,0.25773355785463964,0.0244394364729284,0.1815296355311209,8.9,1.692592841310622,2.0282091998460268,0.16,0.03374939074083879,1.4118644785398355,0.25131187718009074,0,1,0,8,9,9
安徽省,2021,中部,11,388.4871004936988,5.962259965894035,6.056161214617293,1.1079989572795106,10.46849495112634,0.25381584224005266,0.030339774735916064,0.1762860393334055,8.9,1.801076136424367,2.092717594148226,0.16,-0.023840284216754905,1.5296549099857628,0.2722785739774658,0,1,0,8,10,10
安徽省,2022,中部,12,472.48279618146626,6.158001336072975,6.642433398676697,1.1746562570306713,10.360989985586437,0.24018613346511822,0.018361733831818137,0.19541957697832035,8.9,1.8934783720568453,2.161326895726691,0.16,-0.06337557640323462,1.580062209982338,0.2812510733768562,0,1,0,8,11,11
福建省,2011,东部,1,57.0095567887024,4.043218916740378,6.920227564861335,1.2631574711382965,10.635609103974335,0.28495029915258013,0.05280416360536204,0.1663226612905705,22.5,1.934448654184444,1.4491003344374924,0.46,0.6221186722114693,0.17677320969364077,0.07954794436213834,1,0,0,23,0,0
福建省,2012,东部,2,73.54133939198614,4.297847688815593,7.20609216956821,1.3278440376711385,10.736638909173648,0.22164904067637475,0.04287956506774175,0.1532735838550543,22.5,1.974926802914128,1.5274060072423015,0.46,0.5659210278216583,0.24096937337061863,0.10843621801677837,1,0,0,23,1,1
福建省,2013,东部,3,94.96120814582439,4.553468472901866,7.82386496216651,1.3842022683203625,10.698902554371264,0.2735846272461435,0.03803761943984677,0.16331567579173198,22.5,2.0571786731467747,1.5687501673344662,0.46,0.5855977748382013,0.37395729077966966,0.16828078085085135,1,0,0,23,2,2
福建省,2014,东部,4,114.81075963829811,4.743285204565829,8.272691507355393,1.4341973864658333,10.922271686671843,0.23292720672296405,0.04955985192201496,0.1855743398988231,22.5,2.1129599104224233,1.640350948131491,0.46,0.5494331586586839,0.6168026435696898,0.27756118960636045,1,0,0,23,3,3
福建省,2015,东部,5,148.82597480734356,5.002777669042149,8.649631261665725,1.4560254682095592,10.889743301628286,0.21057704884065787,0.051549149503487955,0.2077603381353047,22.5,2.157516691325994,1.7013743550305007,0.46,0.5185275909652891,0.8663610329517835,0.38986246482830256,1,0,0,23,4,4
福建省,2016,东部,6,192.4232250606864,5.259697243320084,9.014131185150713,1.4616326480070958,10.927079886257832,0.247318367296821,0.041414921985631376,0.19524319091444967,22.5,2.198793477651652,1.7674977287129054,0.46,0.4731818419849398,1.0061144612201658,0.45275150754907456,1,0,0,23,5,5
福建省,2017,东部,7,232.94860874147795,5.450817865896733,9.91132849425775,1.5304789222981936,10.981045483722768,0.23469260533862074,0.0480249413081002,0.1814739983875294,22.5,2.293678395286341,1.826134876774546,0.46,0.48918823092752045,0.9097580722147471,0.4093911324966362,1,0,0,23,6,6
福建省,2018,东部,8,332.989942612442,5.808112287159304,11.191917695400699,1.4148567823963205,10.958562196042962,0.21971149408781998,0.03769304037625395,0.22956769246761535,22.5,2.4151918834584327,1.8985079690414615,0.46,0.5121487449505697,1.1201759324694474,0.5040791696112513,1,0,0,23,7,7
福建省,2019,东部,9,423.65192634992087,6.048912189665696,11.023898198841515,1.5491676654217612,11.03380382504488,0.2516457085248053,0.044550557210159755,0.21312950235194447,22.5,2.400065479725899,1.9579986356826673,0.46,0.4202038558484093,1.195861230404831,0.538137553682174,1,0,0,23,8,8
福建省,2020,东部,10,489.5616000548044,6.1935102968616125,12.638230463022895,1.5371546421771598,10.963030919462433,0.2335425887610246,0.05167024670803003,0.24246164201496512,22.5,2.536726383904483,2.0282091998460268,0.46,0.47240841885078927,1.2343914355074532,0.5554761459783539,1,0,0,23,9,9
福建省,2021,东部,11,648.1906773477059,6.474184908233927,12.615337793523587,1.574379586119304,11.111826667257823,0.2836398516515597,0.046076125016016246,0.2462598410657409,22.5,2.53491335886679,2.092717594148226,0.46,0.3874799062031477,1.4435855321577042,0.649613489470967,1,0,0,23,10,10
福建省,2022,东部,12,768.9756422212381,6.645059294389218,14.39839287086228,1.6337819292865512,11.166834099689558,0.23817789499864328,0.04380844145778816,0.24958720222873174,22.5,2.667116594163401,2.161326895726691,0.46,0.4412765723694309,1.4456027213046752,0.6505212245871038,1,0,0,23,11,11
江西省,2011,中部,1,23.632398188955605,3.1626185752135747,4.587531803894389,0.9709804535612139,9.829578386131807,0.23788931610697964,0.02323416839231036,0.10139504407260641,7.8,1.5233421460856795,1.4491003344374924,0.3,0.11887436753319615,0.20699768383836933,0.032291638678785616,0,1,0,15,0,0
江西省,2012,中部,2,31.925708586692057,3.4634115970267785,4.954344535247147,1.0157075830657487,9.900807988743333,0.1815785401452775,0.03328286596463355,0.12798115463637574,7.8,1.6002648755296278,1.5274060072423015,0.3,0.09164280671572275,0.429404135494449,0.06698704513713405,0,1,0,15,1,1
江西省,2013,中部,3,42.90049409520779,3.7588833432384576,5.350851929972553,0.9763878629145725,9.919989092359566,0.21843533644567814,0.019722147637250883,0.15651736445659534,7.8,1.6772557874778982,1.5687501673344662,0.3,0.10870640847117004,0.6196162737194011,0.09666013870022656,0,1,0,15,2,2
江西省,2014,中部,4,55.21563673364456,4.0112461873287275,5.37418879969097,1.0692548029298352,9.990572598409662,0.24941728546860337,0.02359308696644779,0.14902666094258973,7.8,1.6816076416362817,1.640350948131491,0.3,0.02252168603387086,0.786380998229762,0.12267543572384287,0,1,0,15,3,3
江西省,2015,中部,5,72.7216640060813,4.286639331979281,6.504725256809666,1.0855022194191695,9.987055103691757,0.2605167356293035,0.02836862210551983,0.16524735397353127,7.8,1.8725288753783838,1.7013743550305007,0.3,0.12753077466800627,0.9274068712818231,0.1446754719199644,0,1,0,15,4,4
江西省,2016,中部,6,100.60384687013168,4.611190496200259,6.413114811763891,1.0612329136343246,10.151641702538647,0.2165767398487775,0.024354169766925074,0.1538342924177339,7.8,1.8583450829791643,1.7674977287129054,0.3,0.02631189656020126,1.0387022090973046,0.16203754461917952,0,1,0,15,5,5
江西省,2017,中部,7,121.91512732271275,4.803325124954568,6.629677002269962,1.164821279786023,10.096675757190583,0.24794206279385697,0.030909548786023144,0.1739123939330673,7.8,1.8915560854046893,1.826134876774546,0.3,-0.022860618765391822,1.102144093574635,0.17193447859764305,0,1,0,15,6,6
江西省,2018,中部,8,145.88451788574596,4.982815335338534,7.031115809600929,1.2265875176852667,10.216124819068531,0.21495149140641143,0.025827992789979198,0.18438877834103648,7.8,1.9503454143658185,1.8985079690414615,0.3,-0.044709025633630835,1.4416300400619348,0.22489428624966185,0,1,0,15,7,7
江西省,2019,中部,9,176.43323003571302,5.172942504718878,7.50446837292607,1.27716849993643,10.15896273299196,0.24201517677858211,0.02197563331931056,0.18553284139374218,7.8,2.01549862619081,1.9579986356826673,0.3,-0.05815299233164437,1.5560612861558412,0.2427455606403112,0,1,0,15,8,8
江西省,2020,中部,10,218.01581711964,5.384567615751738,7.705817198167335,1.1663806151411342,10.348527585012558,0.2225644207427847,0.01788403069344837,0.17184314978189036,7.8,2.041975523909531,2.0282091998460268,0.3,-0.11184095147801276,1.6321844386152702,0.2546207724239822,0,1,0,15,9,9
江西省,2021,中部,11,285.9551564236811,5.655835002804723,8.446392802172301,1.202228669600474,10.40232839276547,0.259699989496004,0.01940024071484129,0.22390140897137056,7.8,2.133739462909865,2.092717594148226,0.3,-0.10546738540323468,1.7747244488330518,0.2768570140179561,0,1,0,15,10,10
江西省,2022,中部,12,382.9041942569032,5.947784812345698,9.796162447495066,1.2821415900954176,10.121014722764675,0.28532249916096614,0.01589313010691193,0.19292306344835855,7.8,2.2819907219960203,2.161326895726691,0.3,-0.05745892848167653,1.9709308637308793,0.30746521474201716,0,1,0,15,11,11
山东省,2011,东部,1,49.540465551771135,3.9027898215094097,5.888081945262234,1.1345592945916574,10.747152236744622,0.21328310107639006,0.04823089244326751,0.24929080298041237,14.2,1.7729302986636692,1.4491003344374924,0.18,0.18995810709769823,0.23166169558060173,0.06579192154489089,1,0,0,9,0,0
山东省,2012,东部,2,61.35541881451948,4.116683493491425,6.175640670633891,1.0566312454731626,10.694746499579932,0.20075305611735242,0.0414872977906077,0.24594989662394157,14.2,1.8206126294615153,1.5274060072423015,0.18,0.14645070640083918,0.36342013178945304,0.10321131742820466,1,0,0,9,1,1
山东省,2013,东部,3,82.52789505001613,4.413136358008713,5.7847466617174215,1.0676546929349564,10.657323122691706,0.17993313233102745,0.04615659149070847,0.2706766702560553,14.2,1.7552245674166218,1.5687501673344662,0.18,0.012262099492090058,0.49819708588445244,0.1414879723911845,1,0,0,9,2,2
山东省,2014,东部,4,98.16754809685673,4.58667569329857,7.020724389415766,1.024046644093535,10.707240160338154,0.22082034243510718,0.04034468376724953,0.26251031589263907,14.2,1.9488664020895277,1.640350948131491,0.18,0.12144516484035424,0.5841043362314485,0.16588563148973137,1,0,0,9,3,3
山东省,2015,东部,5,138.86077680168015,4.9334718254451575,7.325835696744112,1.084154451531512,10.844840451755456,0.17532440877697877,0.04225028251518501,0.2759544667340347,14.2,1.9914072366882682,1.7013743550305007,0.18,0.07543130088378214,0.7136163432135225,0.2026670414726404,1,0,0,9,4,4
山东省,2016,东部,6,168.825767979925,5.128867224420943,6.9697381382305865,1.1845954111727135,10.884839387349645,0.2130547177636858,0.04637669140526438,0.29439805169234773,14.2,1.941577654228876,1.7674977287129054,0.18,-0.0619884719062978,0.9328398252121057,0.264926510360238,1,0,0,9,5,5
山东省,2017,东部,7,190.48015992340265,5.249548041759327,8.093997937331569,1.171101397218431,10.946194211506363,0.21287087925607062,0.0455014210865696,0.28916256430464815,14.2,2.091122791614448,1.826134876774546,0.18,0.024982558260873207,1.0778690639549582,0.3061148141632081,1,0,0,9,6,6
山东省,2018,东部,8,216.92084235380025,5.37953250521168,8.243732655381208,1.1894266283971464,10.874201989519804,0.23699645353908166,0.039037804557984654,0.28982759541465025,14.2,2.109453233509321,1.8985079690414615,0.18,-0.0414865192712674,1.1985018440763076,0.3403745237176713,1,0,0,9,7,7
山东省,2019,东部,9,277.55555092865063,5.62602109667911,8.74869688528158,1.2973178931219158,11.012814437000419,0.22695976012881755,0.04188966761372174,0.3075465890148473,14.2,2.1689047618823465,1.9579986356826673,0.18,-0.060654930001848906,1.3621815200470133,0.38685955169335173,1,0,0,9,8,8
山东省,2020,东部,10,337.08973297903844,5.820349164876279,9.236139373234606,1.3898291306633632,10.991402537741418,0.20820133287988343,0.04842600513960157,0.31689463836712434,14.2,2.2231239815943526,2.0282091998460268,0.18,-0.08638225543137,1.449646948304073,0.4116997333183567,1,0,0,9,9,9
山东省,2021,东部,11,435.09476158632623,6.075563850091589,10.142998121151571,1.3060806392880224,11.13991532902211,0.19906487864277309,0.050076516318915625,0.3428618774085228,14.2,2.316783627157873,2.092717594148226,0.18,-0.08574859568051825,1.4270704921872188,0.4052880197811701,1,0,0,9,10,10
山东省,2022,东部,12,546.51865964498,6.303568450940346,10.571093610837737,1.27408152529574,11.17934784739568,0.25359910542842923,0.04123874789509242,0.34514781544705,14.2,2.3581232581855667,2.161326895726691,0.18,-0.12504949805610796,1.5381435922339948,0.43683278019445454,1,0,0,9,11,11
河南省,2011,中部,1,28.541719862535516,3.3513668717094074,3.792063357987816,0.9989859294775151,9.274316811826443,0.23872632524887422,0.017450633088769082,0.1060252607616766,9.6,1.332910292583313,1.4491003344374924,0.34,0.18724380332643148,-0.08910611295019025,-0.017108373686436525,0,1,0,17,0,0
河南省,2012,中部,2,37.050746771004434,3.612288507301574,3.6115372313165315,1.0059275050282714,9.226855961886342,0.18167958745105833,0.019516689135002648,0.1083613320521138,9.6,1.284133507556147,1.5274060072423015,0.34,0.29345013859654107,0.03973796278985692,0.007629688855652528,0,1,0,17,1,1
河南省,2013,中部,3,45.906064364532085,3.826597229570894,4.001065949422434,1.0088705592527334,9.355268584068778,0.22282897201848195,0.009377593580849242,0.12780163006117595,9.6,1.3865608129740508,1.5687501673344662,0.34,0.21843269168289908,0.22266157211024862,0.04275102184516773,0,1,0,17,2,2
河南省,2014,中部,4,55.12584133599456,4.009618595981509,4.4629185675093614,1.0561832906283546,9.512603956438639,0.21453877297362436,0.015821212514914473,0.13150337358612318,9.6,1.4958029393478809,1.640350948131491,0.34,0.1647986749887961,0.4516660567947666,0.08671988290459519,0,1,0,17,3,3
河南省,2015,中部,5,72.84666995814503,4.28835682065814,4.595391532268357,1.1504656111335354,9.47189864488733,0.18774492092471615,0.02019307591388691,0.1259239193936504,9.6,1.5250539605058875,1.7013743550305007,0.34,0.17496368786362068,0.6440572563496442,0.12365899321913167,0,1,0,17,4,4
河南省,2016,中部,6,104.27358715401888,4.647018090760998,4.72673069981921,1.131469959489675,9.41995577008444,0.2308802562905122,0.024802822396677863,0.154152445571772,9.6,1.5532337795555076,1.7674977287129054,0.34,0.1854070558781167,0.7969599547648114,0.15301631131484378,0,1,0,17,5,5
河南省,2017,中部,7,139.03348814460475,4.934714826017301,4.777595247888982,1.1908449190781747,9.625845981489958,0.20899273105910154,0.03094291949361499,0.15999424275664395,9.6,1.5639373336973412,1.826134876774546,0.34,0.20642643184627077,0.8649065834588989,0.16606206402410859,0,1,0,17,6,6
河南省,2018,中部,8,168.07263617883936,5.124396244170758,5.424621420402178,1.2212095183527896,9.589481437874204,0.2031089960586926,0.02288681517714947,0.17362808753064607,9.6,1.6909481127338257,1.8985079690414615,0.34,0.1357714465704519,0.9270016063839219,0.177984308425713,0,1,0,17,7,7
河南省,2019,中部,9,227.38010765835378,5.426623100174126,5.48813974606687,1.2001036938850258,9.481901735643358,0.21631821932455433,0.01382943876283715,0.1505321584331754,9.6,1.7025893540328512,1.9579986356826673,0.34,0.1580239820562127,1.06020111906424,0.20355861486033408,0,1,0,17,8,8
河南省,2020,中部,10,307.9423805842713,5.729912689447579,6.191732465377403,1.4213153174345543,9.678312492568429,0.2229282082753363,0.019755418586444345,0.17907216783078883,9.6,1.823214928858101,2.0282091998460268,0.34,0.08412502424218266,1.140998843007966,0.21907177785752946,0,1,0,17,9,9
